# seq: 0
# timestamp: 1683813944.259223
# frame_id: map
# x, y, z, x, y, z, w
-6.88266 13.4676 0 0 0 -0.0346901 0.999398 
-6.87768 13.4673 0 0 0 -0.033708 0.999432 
-6.87269 13.4669 0 0 0 -0.0328479 0.99946 
-6.8677 13.4666 0 0 0 -0.031874 0.999492 
-6.8627 13.4663 0 0 0 -0.0308999 0.999522 
-6.85771 13.466 0 0 0 -0.0301691 0.999545 
-6.85272 13.4657 0 0 0 -0.0293092 0.99957 
-6.84773 13.4654 0 0 0 -0.0284495 0.999595 
-6.84274 13.4651 0 0 0 -0.0278472 0.999612 
-6.83775 13.4649 0 0 0 -0.0277254 0.999616 
-6.83276 13.4646 0 0 0 -0.0278404 0.999612 
-6.82776 13.4643 0 0 0 -0.0278404 0.999612 
-6.82277 13.464 0 0 0 -0.0277186 0.999616 
-6.81778 13.4637 0 0 0 -0.0277186 0.999616 
-6.81279 13.4635 0 0 0 -0.0278472 0.999612 
-6.8078 13.4632 0 0 0 -0.0278472 0.999612 
-6.8028 13.4629 0 0 0 -0.0277186 0.999616 
-6.79781 13.4626 0 0 0 -0.0277186 0.999616 
-6.79282 13.4624 0 0 0 -0.0278404 0.999612 
-6.78782 13.4621 0 0 0 -0.0278404 0.999612 
-6.78283 13.4618 0 0 0 -0.0277186 0.999616 
-6.77784 13.4615 0 0 0 -0.0277254 0.999616 
-6.77285 13.4612 0 0 0 -0.0278472 0.999612 
-6.76786 13.461 0 0 0 -0.0277186 0.999616 
-6.76286 13.4607 0 0 0 -0.0277186 0.999616 
-6.75787 13.4604 0 0 0 -0.0278404 0.999612 
-6.75288 13.4601 0 0 0 -0.0278404 0.999612 
-6.74789 13.4599 0 0 0 -0.0277254 0.999616 
-6.7429 13.4596 0 0 0 -0.0277254 0.999616 
-6.7379 13.4593 0 0 0 -0.0278404 0.999612 
-6.73291 13.459 0 0 0 -0.0278404 0.999612 
-6.72792 13.4587 0 0 0 -0.0277186 0.999616 
-6.72292 13.4585 0 0 0 -0.0277186 0.999616 
-6.71793 13.4582 0 0 0 -0.0278472 0.999612 
-6.71294 13.4579 0 0 0 -0.0278472 0.999612 
-6.70795 13.4576 0 0 0 -0.0277186 0.999616 
-6.70296 13.4574 0 0 0 -0.0277186 0.999616 
-6.69796 13.4571 0 0 0 -0.0278404 0.999612 
-6.69297 13.4568 0 0 0 -0.0278404 0.999612 
-6.68798 13.4565 0 0 0 -0.0277254 0.999616 
-6.68299 13.4562 0 0 0 -0.0277254 0.999616 
-6.678 13.456 0 0 0 -0.0278404 0.999612 
-6.673 13.4557 0 0 0 -0.0278404 0.999612 
-6.66801 13.4554 0 0 0 -0.0277186 0.999616 
-6.66302 13.4551 0 0 0 -0.0291874 0.999574 
-6.65803 13.4548 0 0 0 -0.0330994 0.999452 
-6.65304 13.4545 0 0 0 -0.0382362 0.999269 
-6.64806 13.4541 0 0 0 -0.0443539 0.999016 
-6.64308 13.4536 0 0 0 -0.0512211 0.998687 
-6.63811 13.453 0 0 0 -0.0591902 0.998247 
-6.63315 13.4524 0 0 0 -0.0685127 0.99765 
-6.6282 13.4517 0 0 0 -0.0793598 0.996846 
-6.62328 13.4508 0 0 0 -0.0918393 0.995774 
-6.61837 13.4498 0 0 0 -0.106207 0.994344 
-6.6135 13.4487 0 0 0 -0.122771 0.992435 
-6.60868 13.4474 0 0 0 -0.141707 0.989909 
-6.60391 13.4459 0 0 0 -0.157628 0.987498 
-6.59917 13.4443 0 0 0 -0.163344 0.986569 
-6.59444 13.4427 0 0 0 -0.163306 0.986576 
-6.58971 13.4411 0 0 0 -0.163306 0.986576 
-6.58497 13.4395 0 0 0 -0.163344 0.986569 
-6.58024 13.4378 0 0 0 -0.16323 0.986588 
-6.57551 13.4362 0 0 0 -0.161135 0.986932 
-6.57076 13.4347 0 0 0 -0.151145 0.988512 
-6.56596 13.4333 0 0 0 -0.135811 0.990735 
-6.56113 13.432 0 0 0 -0.122036 0.992526 
-6.55626 13.4308 0 0 0 -0.109564 0.99398 
-6.55137 13.4298 0 0 0 -0.0982517 0.995162 
-6.54646 13.4289 0 0 0 -0.0882181 0.996101 
-6.54153 13.428 0 0 0 -0.0791003 0.996867 
-6.53658 13.4273 0 0 0 -0.0709924 0.997477 
-6.53163 13.4266 0 0 0 -0.0638603 0.997959 
-6.52666 13.426 0 0 0 -0.0572251 0.998361 
-6.52169 13.4255 0 0 0 -0.0515849 0.998669 
-6.51672 13.425 0 0 0 -0.0491343 0.998792 
-6.51174 13.4245 0 0 0 -0.0491343 0.998792 
-6.50677 13.424 0 0 0 -0.0492436 0.998787 
-6.50179 13.4235 0 0 0 -0.0492436 0.998787 
-6.49681 13.423 0 0 0 -0.0491343 0.998792 
-6.49184 13.4225 0 0 0 -0.0491343 0.998792 
-6.48686 13.422 0 0 0 -0.0491343 0.998792 
-6.48189 13.4216 0 0 0 -0.0491343 0.998792 
-6.47691 13.4211 0 0 0 -0.0491343 0.998792 
-6.47194 13.4206 0 0 0 -0.0491343 0.998792 
-6.46696 13.4201 0 0 0 -0.0491343 0.998792 
-6.46198 13.4196 0 0 0 -0.0492556 0.998786 
-6.45701 13.4191 0 0 0 -0.0492436 0.998787 
-6.45203 13.4186 0 0 0 -0.0491223 0.998793 
-6.44706 13.4181 0 0 0 -0.0491343 0.998792 
-6.44208 13.4176 0 0 0 -0.0491343 0.998792 
-6.4371 13.4171 0 0 0 -0.0491343 0.998792 
-6.43213 13.4166 0 0 0 -0.0491343 0.998792 
-6.42715 13.4162 0 0 0 -0.0491343 0.998792 
-6.42218 13.4157 0 0 0 -0.0491343 0.998792 
-6.4172 13.4152 0 0 0 -0.0487584 0.998811 
-6.41222 13.4147 0 0 0 -0.0478972 0.998852 
-6.40725 13.4142 0 0 0 -0.0469262 0.998898 
-6.40227 13.4138 0 0 0 -0.0459549 0.998944 
-6.39729 13.4133 0 0 0 -0.0449721 0.998988 
-6.39231 13.4129 0 0 0 -0.0439895 0.999032 
-6.38733 13.4124 0 0 0 -0.0431284 0.99907 
-6.38235 13.412 0 0 0 -0.042146 0.999111 
-6.37736 13.4116 0 0 0 -0.0412953 0.999147 
-6.37238 13.4112 0 0 0 -0.0405659 0.999177 
-6.3674 13.4108 0 0 0 -0.0395834 0.999216 
-6.36241 13.4104 0 0 0 -0.0387226 0.99925 
-6.35743 13.41 0 0 0 -0.0379929 0.999278 
-6.35244 13.4096 0 0 0 -0.0371323 0.99931 
-6.34745 13.4093 0 0 0 -0.0364024 0.999337 
-6.34247 13.4089 0 0 0 -0.0356723 0.999364 
-6.33748 13.4085 0 0 0 -0.0348118 0.999394 
-6.33249 13.4082 0 0 0 -0.0340731 0.999419 
-6.3275 13.4079 0 0 0 -0.0334646 0.99944 
-6.32251 13.4075 0 0 0 -0.0328559 0.99946 
-6.31752 13.4072 0 0 0 -0.0319958 0.999488 
-6.31253 13.4069 0 0 0 -0.0312652 0.999511 
-6.30754 13.4066 0 0 0 -0.0307781 0.999526 
-6.30255 13.4063 0 0 0 -0.0301618 0.999545 
-6.29756 13.406 0 0 0 -0.029431 0.999567 
-6.29257 13.4057 0 0 0 -0.0288219 0.999585 
-6.28758 13.4054 0 0 0 -0.0282059 0.999602 
-6.28259 13.4051 0 0 0 -0.0290656 0.999578 
-6.27759 13.4048 0 0 0 -0.0318818 0.999492 
-6.27261 13.4045 0 0 0 -0.0352985 0.999377 
-6.26762 13.4041 0 0 0 -0.0393402 0.999226 
-6.26264 13.4037 0 0 0 -0.0439895 0.999032 
-6.25766 13.4032 0 0 0 -0.0488797 0.998805 
-6.25269 13.4027 0 0 0 -0.0544119 0.998519 
-6.24772 13.4021 0 0 0 -0.0606565 0.998159 
-6.24276 13.4015 0 0 0 -0.067531 0.997717 
-6.23781 13.4008 0 0 0 -0.0752973 0.997161 
-6.23287 13.4 0 0 0 -0.0838006 0.996483 
-6.22795 13.3991 0 0 0 -0.093176 0.99565 
-6.22305 13.3981 0 0 0 -0.103706 0.994608 
-6.21817 13.3971 0 0 0 -0.115538 0.993303 
-6.21332 13.3959 0 0 0 -0.127765 0.991804 
-6.20849 13.3945 0 0 0 -0.139415 0.990234 
-6.2037 13.3931 0 0 0 -0.151181 0.988506 
-6.19895 13.3915 0 0 0 -0.163878 0.986481 
-6.19424 13.3899 0 0 0 -0.177651 0.984093 
-6.18958 13.388 0 0 0 -0.192468 0.981303 
-6.18499 13.3861 0 0 0 -0.199825 0.979832 
-6.18038 13.3841 0 0 0 -0.191289 0.981534 
-6.17572 13.3823 0 0 0 -0.175444 0.984489 
-6.171 13.3807 0 0 0 -0.160678 0.987007 
-6.16624 13.3792 0 0 0 -0.147018 0.989134 
-6.16143 13.3778 0 0 0 -0.134664 0.990891 
-6.1566 13.3765 0 0 0 -0.123271 0.992373 
-6.15174 13.3753 0 0 0 -0.113038 0.993591 
-6.14686 13.3742 0 0 0 -0.103943 0.994583 
-6.14195 13.3733 0 0 0 -0.0955352 0.995426 
-6.13704 13.3723 0 0 0 -0.0880001 0.99612 
-6.13211 13.3715 0 0 0 -0.0809407 0.996719 
-6.12717 13.3707 0 0 0 -0.074298 0.997236 
-6.12222 13.37 0 0 0 -0.0684087 0.997657 
-6.11726 13.3694 0 0 0 -0.0629989 0.998014 
-6.1123 13.3688 0 0 0 -0.0579514 0.998319 
-6.10733 13.3682 0 0 0 -0.0531737 0.998585 
-6.10236 13.3677 0 0 0 -0.0488916 0.998804 
-6.09738 13.3672 0 0 0 -0.0449612 0.998989 
-6.09239 13.3668 0 0 0 -0.0414168 0.999142 
-6.08741 13.3664 0 0 0 -0.0381146 0.999273 
-6.08242 13.366 0 0 0 -0.0349335 0.99939 
-6.07744 13.3657 0 0 0 -0.0321254 0.999484 
-6.07245 13.3654 0 0 0 -0.0296746 0.99956 
-6.06745 13.3651 0 0 0 -0.0296746 0.99956 
-6.06246 13.3648 0 0 0 -0.0329777 0.999456 
-6.05748 13.3645 0 0 0 -0.037628 0.999292 
-6.05249 13.3641 0 0 0 -0.0431284 0.99907 
-6.04751 13.3636 0 0 0 -0.049377 0.99878 
-6.04254 13.3631 0 0 0 -0.0563774 0.99841 
-6.03758 13.3625 0 0 0 -0.0645853 0.997912 
-6.03262 13.3618 0 0 0 -0.0739368 0.997263 
-6.02769 13.361 0 0 0 -0.0844207 0.99643 
-6.02277 13.3601 0 0 0 -0.0966318 0.99532 
-6.01787 13.3591 0 0 0 -0.110538 0.993872 
-6.01301 13.3579 0 0 0 -0.126297 0.991992 
-6.0082 13.3566 0 0 0 -0.144114 0.989561 
-6.00343 13.355 0 0 0 -0.153434 0.988159 
-5.99867 13.3535 0 0 0 -0.153434 0.988159 
-5.9939 13.352 0 0 0 -0.153397 0.988165 
-5.98914 13.3505 0 0 0 -0.153549 0.988141 
-5.98437 13.349 0 0 0 -0.153549 0.988141 
-5.97961 13.3475 0 0 0 -0.153434 0.988159 
-5.97484 13.3459 0 0 0 -0.151181 0.988506 
-5.97007 13.3445 0 0 0 -0.1432 0.989694 
-5.96525 13.3431 0 0 0 -0.132521 0.99118 
-5.96042 13.3418 0 0 0 -0.122624 0.992453 
-5.95555 13.3407 0 0 0 -0.113275 0.993564 
-5.95067 13.3396 0 0 0 -0.104706 0.994503 
-5.94577 13.3386 0 0 0 -0.0967744 0.995306 
-5.94086 13.3377 0 0 0 -0.0894793 0.995989 
-5.93593 13.3368 0 0 0 -0.0826805 0.996576 
-5.931 13.336 0 0 0 -0.0763986 0.997077 
-5.92605 13.3353 0 0 0 -0.0724559 0.997372 
-5.9211 13.3346 0 0 0 -0.0714745 0.997442 
-5.91615 13.3339 0 0 0 -0.071354 0.997451 
-5.91121 13.3332 0 0 0 -0.071354 0.997451 
-5.90626 13.3324 0 0 0 -0.0714745 0.997442 
-5.90131 13.3317 0 0 0 -0.0714571 0.997444 
-5.89636 13.331 0 0 0 -0.0714571 0.997444 
-5.89141 13.3303 0 0 0 -0.071354 0.997451 
-5.88646 13.3296 0 0 0 -0.071354 0.997451 
-5.88151 13.3289 0 0 0 -0.0714745 0.997442 
-5.87656 13.3282 0 0 0 -0.0714745 0.997442 
-5.87161 13.3275 0 0 0 -0.071354 0.997451 
-5.86666 13.3267 0 0 0 -0.071354 0.997451 
-5.86172 13.326 0 0 0 -0.0714745 0.997442 
-5.85677 13.3253 0 0 0 -0.0704758 0.997513 
-5.85181 13.3246 0 0 0 -0.0681508 0.997675 
-5.84686 13.324 0 0 0 -0.0653257 0.997864 
-5.8419 13.3233 0 0 0 -0.062621 0.998037 
-5.83694 13.3227 0 0 0 -0.0600517 0.998195 
-5.83197 13.3221 0 0 0 -0.0574673 0.998347 
-5.827 13.3216 0 0 0 -0.0550177 0.998485 
-5.82203 13.321 0 0 0 -0.0526888 0.998611 
-5.81706 13.3205 0 0 0 -0.0506022 0.998719 
-5.81208 13.32 0 0 0 -0.0483943 0.998828 
-5.80711 13.3195 0 0 0 -0.0463079 0.998927 
-5.80213 13.3191 0 0 0 -0.0444754 0.99901 
-5.79715 13.3187 0 0 0 -0.0426424 0.99909 
-5.79216 13.3182 0 0 0 -0.0409306 0.999162 
-5.78718 13.3178 0 0 0 -0.039097 0.999235 
-5.78219 13.3175 0 0 0 -0.0373756 0.999301 
-5.77721 13.3171 0 0 0 -0.0359069 0.999355 
-5.77222 13.3167 0 0 0 -0.0344466 0.999407 
-5.76723 13.3164 0 0 0 -0.0329777 0.999456 
-5.76224 13.3161 0 0 0 -0.0316305 0.9995 
-5.75725 13.3158 0 0 0 -0.0302909 0.999541 
-5.75226 13.3155 0 0 0 -0.0290656 0.999578 
-5.74727 13.3152 0 0 0 -0.0280841 0.999606 
-5.74228 13.3149 0 0 0 -0.0277186 0.999616 
-5.73728 13.3146 0 0 0 -0.0278404 0.999612 
-5.73229 13.3144 0 0 0 -0.0278472 0.999612 
-5.7273 13.3141 0 0 0 -0.0277254 0.999616 
-5.72231 13.3138 0 0 0 -0.0277186 0.999616 
-5.71731 13.3135 0 0 0 -0.0278404 0.999612 
-5.71232 13.3132 0 0 0 -0.0278404 0.999612 
-5.70733 13.313 0 0 0 -0.0278404 0.999612 
-5.70234 13.3127 0 0 0 -0.0278472 0.999612 
-5.69735 13.3124 0 0 0 -0.0278472 0.999612 
-5.69235 13.3121 0 0 0 -0.0277186 0.999616 
-5.68736 13.3119 0 0 0 -0.0277186 0.999616 
-5.68237 13.3116 0 0 0 -0.0278404 0.999612 
-5.67738 13.3113 0 0 0 -0.0278404 0.999612 
-5.67238 13.311 0 0 0 -0.0278472 0.999612 
-5.66739 13.3107 0 0 0 -0.0278472 0.999612 
-5.6624 13.3105 0 0 0 -0.0277186 0.999616 
-5.65741 13.3102 0 0 0 -0.0277186 0.999616 
-5.65241 13.3099 0 0 0 -0.0278404 0.999612 
-5.64742 13.3096 0 0 0 -0.0278404 0.999612 
-5.64243 13.3093 0 0 0 -0.0277254 0.999616 
-5.63744 13.3091 0 0 0 -0.0277254 0.999616 
-5.63245 13.3088 0 0 0 -0.0278404 0.999612 
-5.62745 13.3085 0 0 0 -0.0278404 0.999612 
-5.62246 13.3082 0 0 0 -0.0277186 0.999616 
-5.61747 13.308 0 0 0 -0.0277186 0.999616 
-5.61248 13.3077 0 0 0 -0.0278472 0.999612 
-5.60749 13.3074 0 0 0 -0.0278472 0.999612 
-5.60249 13.3071 0 0 0 -0.0277186 0.999616 
-5.5975 13.3069 0 0 0 -0.0277186 0.999616 
-5.59251 13.3066 0 0 0 -0.0278404 0.999612 
-5.58751 13.3063 0 0 0 -0.0278404 0.999612 
-5.58252 13.306 0 0 0 -0.0277254 0.999616 
-5.57753 13.3057 0 0 0 -0.0277254 0.999616 
-5.57254 13.3055 0 0 0 -0.0278404 0.999612 
-5.56755 13.3052 0 0 0 -0.0288149 0.999585 
-5.56255 13.3049 0 0 0 -0.031874 0.999492 
-5.55757 13.3045 0 0 0 -0.036524 0.999333 
-5.55258 13.3042 0 0 0 -0.0419132 0.999121 
-5.5476 13.3037 0 0 0 -0.0479089 0.998852 
-5.54263 13.3032 0 0 0 -0.0548832 0.998493 
-5.53766 13.3026 0 0 0 -0.062878 0.998021 
-5.53271 13.3019 0 0 0 -0.0720945 0.997398 
-5.52777 13.3012 0 0 0 -0.0825605 0.996586 
-5.52284 13.3003 0 0 0 -0.0945575 0.995519 
-5.51795 13.2993 0 0 0 -0.108445 0.994102 
-5.51308 13.2981 0 0 0 -0.124005 0.992282 
-5.50825 13.2968 0 0 0 -0.141707 0.989909 
-5.50348 13.2953 0 0 0 -0.152937 0.988236 
-5.49872 13.2938 0 0 0 -0.154693 0.987963 
-5.49396 13.2923 0 0 0 -0.154693 0.987963 
-5.4892 13.2908 0 0 0 -0.154693 0.987963 
-5.48444 13.2892 0 0 0 -0.154693 0.987963 
-5.47968 13.2877 0 0 0 -0.154693 0.987963 
-5.47492 13.2862 0 0 0 -0.153052 0.988218 
-5.47015 13.2847 0 0 0 -0.145491 0.98936 
-5.46534 13.2833 0 0 0 -0.1339 0.990995 
-5.46051 13.282 0 0 0 -0.123006 0.992406 
-5.45565 13.2808 0 0 0 -0.113157 0.993577 
-5.45076 13.2798 0 0 0 -0.104087 0.994568 
-5.44586 13.2788 0 0 0 -0.0956545 0.995415 
-5.44095 13.2779 0 0 0 -0.0879788 0.996122 
-5.43602 13.277 0 0 0 -0.0808402 0.996727 
-5.43108 13.2763 0 0 0 -0.0741956 0.997244 
-5.42613 13.2755 0 0 0 -0.0690119 0.997616 
-5.42117 13.2749 0 0 0 -0.067032 0.997751 
-5.41622 13.2742 0 0 0 -0.067169 0.997742 
-5.41126 13.2735 0 0 0 -0.067306 0.997732 
-5.40631 13.2729 0 0 0 -0.0674103 0.997725 
-5.40135 13.2722 0 0 0 -0.0676517 0.997709 
-5.3964 13.2715 0 0 0 -0.0679095 0.997691 
-5.39145 13.2708 0 0 0 -0.0679095 0.997691 
-5.38649 13.2702 0 0 0 -0.0680301 0.997683 
-5.38154 13.2695 0 0 0 -0.0681508 0.997675 
-5.37659 13.2688 0 0 0 -0.0681508 0.997675 
-5.37163 13.2681 0 0 0 -0.0682715 0.997667 
-5.36668 13.2674 0 0 0 -0.0682715 0.997667 
-5.36173 13.2668 0 0 0 -0.0683921 0.997659 
-5.35677 13.2661 0 0 0 -0.0683921 0.997659 
-5.35182 13.2654 0 0 0 -0.0679095 0.997691 
-5.34686 13.2647 0 0 0 -0.0664446 0.99779 
-5.34191 13.2641 0 0 0 -0.0644645 0.99792 
-5.33695 13.2634 0 0 0 -0.0625001 0.998045 
-5.33199 13.2628 0 0 0 -0.0604146 0.998173 
-5.32702 13.2622 0 0 0 -0.0584497 0.99829 
-5.32206 13.2617 0 0 0 -0.0566059 0.998397 
-5.31708 13.2611 0 0 0 -0.0546409 0.998506 
-5.31211 13.2606 0 0 0 -0.0526888 0.998611 
-5.30714 13.26 0 0 0 -0.0509661 0.9987 
-5.30217 13.2595 0 0 0 -0.0491343 0.998792 
-5.29719 13.2591 0 0 0 -0.0473019 0.998881 
-5.29221 13.2586 0 0 0 -0.0455794 0.998961 
-5.28723 13.2581 0 0 0 -0.0438573 0.999038 
-5.28225 13.2577 0 0 0 -0.0422675 0.999106 
-5.27727 13.2573 0 0 0 -0.0406875 0.999172 
-5.27228 13.2569 0 0 0 -0.039097 0.999235 
-5.2673 13.2565 0 0 0 -0.037628 0.999292 
-5.26231 13.2562 0 0 0 -0.036159 0.999346 
-5.25732 13.2558 0 0 0 -0.0346816 0.999398 
-5.25233 13.2555 0 0 0 -0.0332211 0.999448 
-5.24735 13.2551 0 0 0 -0.033838 0.999427 
-5.24236 13.2548 0 0 0 -0.0371323 0.99931 
-5.23737 13.2544 0 0 0 -0.0416599 0.999132 
-5.23239 13.254 0 0 0 -0.0469262 0.998898 
-5.22742 13.2535 0 0 0 -0.0526888 0.998611 
-5.22245 13.2529 0 0 0 -0.0594322 0.998232 
-5.21749 13.2523 0 0 0 -0.0670483 0.99775 
-5.21254 13.2516 0 0 0 -0.075538 0.997143 
-5.2076 13.2508 0 0 0 -0.0852805 0.996357 
-5.20269 13.2499 0 0 0 -0.0962741 0.995355 
-5.19779 13.2488 0 0 0 -0.108682 0.994077 
-5.19292 13.2477 0 0 0 -0.122653 0.99245 
-5.18809 13.2464 0 0 0 -0.137921 0.990443 
-5.1833 13.245 0 0 0 -0.145988 0.989286 
-5.17852 13.2435 0 0 0 -0.146219 0.989252 
-5.17373 13.2421 0 0 0 -0.146601 0.989196 
-5.16895 13.2406 0 0 0 -0.146867 0.989156 
-5.16416 13.2392 0 0 0 -0.146983 0.989139 
-5.15938 13.2377 0 0 0 -0.147214 0.989105 
-5.15459 13.2363 0 0 0 -0.146601 0.989196 
-5.14981 13.2348 0 0 0 -0.141325 0.989963 
-5.14499 13.2335 0 0 0 -0.132521 0.99118 
-5.14016 13.2322 0 0 0 -0.12427 0.992248 
-5.1353 13.231 0 0 0 -0.11651 0.993189 
-5.13043 13.2299 0 0 0 -0.109183 0.994022 
-5.12554 13.2288 0 0 0 -0.102349 0.994749 
-5.12064 13.2278 0 0 0 -0.0960123 0.99538 
-5.11573 13.2269 0 0 0 -0.0900774 0.995935 
-5.1108 13.226 0 0 0 -0.0844207 0.99643 
-5.10587 13.2252 0 0 0 -0.0810804 0.996708 
-5.10093 13.2244 0 0 0 -0.0807006 0.996738 
-5.096 13.2236 0 0 0 -0.0809603 0.996717 
-5.09107 13.2228 0 0 0 -0.0810804 0.996708 
-5.08613 13.222 0 0 0 -0.0812005 0.996698 
-5.0812 13.2212 0 0 0 -0.0813205 0.996688 
-5.07626 13.2204 0 0 0 -0.0813205 0.996688 
-5.07133 13.2196 0 0 0 -0.0814603 0.996677 
-5.0664 13.2188 0 0 0 -0.0815804 0.996667 
-5.06146 13.2179 0 0 0 -0.0816806 0.996659 
-5.05653 13.2171 0 0 0 -0.0818205 0.996647 
-5.0516 13.2163 0 0 0 -0.0818205 0.996647 
-5.04666 13.2155 0 0 0 -0.0810607 0.996709 
-5.04173 13.2147 0 0 0 -0.0786196 0.996905 
-5.03679 13.2139 0 0 0 -0.0752973 0.997161 
-5.03184 13.2132 0 0 0 -0.0719565 0.997408 
-5.02689 13.2125 0 0 0 -0.0687707 0.997632 
-5.02194 13.2118 0 0 0 -0.0658248 0.997831 
-5.01698 13.2112 0 0 0 -0.0627419 0.99803 
-5.01202 13.2106 0 0 0 -0.0597951 0.998211 
-5.00705 13.21 0 0 0 -0.057104 0.998368 
-5.00208 13.2094 0 0 0 -0.0543986 0.998519 
-4.99711 13.2089 0 0 0 -0.0517062 0.998662 
-4.99214 13.2084 0 0 0 -0.0492556 0.998786 
-4.98716 13.2079 0 0 0 -0.0469262 0.998898 
-4.98218 13.2075 0 0 0 -0.0444754 0.99901 
-4.9772 13.207 0 0 0 -0.0422675 0.999106 
-4.97221 13.2066 0 0 0 -0.0402011 0.999192 
-4.96723 13.2062 0 0 0 -0.0382362 0.999269 
-4.96224 13.2059 0 0 0 -0.0362718 0.999342 
-4.95726 13.2055 0 0 0 -0.0343249 0.999411 
-4.95227 13.2052 0 0 0 -0.0342032 0.999415 
-4.94728 13.2048 0 0 0 -0.036889 0.999319 
-4.94229 13.2044 0 0 0 -0.0410522 0.999157 
-4.93731 13.204 0 0 0 -0.0455794 0.998961 
-4.93234 13.2035 0 0 0 -0.0508448 0.998707 
-4.92737 13.203 0 0 0 -0.0567407 0.998389 
-4.9224 13.2024 0 0 0 -0.0633615 0.997991 
-4.91745 13.2017 0 0 0 -0.0708546 0.997487 
-4.9125 13.201 0 0 0 -0.0791003 0.996867 
-4.90757 13.2001 0 0 0 -0.0884789 0.996078 
-4.90266 13.1992 0 0 0 -0.0990142 0.995086 
-4.89777 13.1982 0 0 0 -0.110801 0.993843 
-4.89291 13.197 0 0 0 -0.124005 0.992282 
-4.88808 13.1957 0 0 0 -0.134516 0.990911 
-4.88327 13.1943 0 0 0 -0.138303 0.99039 
-4.87846 13.193 0 0 0 -0.138801 0.99032 
-4.87365 13.1916 0 0 0 -0.139033 0.990288 
-4.86884 13.1902 0 0 0 -0.139299 0.99025 
-4.86404 13.1888 0 0 0 -0.139565 0.990213 
-4.85924 13.1875 0 0 0 -0.139681 0.990197 
-4.85443 13.1861 0 0 0 -0.138303 0.99039 
-4.84962 13.1847 0 0 0 -0.130759 0.991414 
-4.84477 13.1835 0 0 0 -0.119009 0.992893 
-4.8399 13.1824 0 0 0 -0.108064 0.994144 
-4.83501 13.1813 0 0 0 -0.0982517 0.995162 
-4.83009 13.1804 0 0 0 -0.0890988 0.996023 
-4.82517 13.1796 0 0 0 -0.0806 0.996747 
-4.82023 13.1788 0 0 0 -0.0730759 0.997326 
-4.81527 13.1781 0 0 0 -0.0660502 0.997816 
-4.81031 13.1775 0 0 0 -0.0595532 0.998225 
-4.80534 13.1769 0 0 0 -0.0537927 0.998552 
-4.80037 13.1764 0 0 0 -0.0485275 0.998822 
-4.79539 13.1759 0 0 0 -0.043625 0.999048 
-4.79041 13.1755 0 0 0 -0.0393306 0.999226 
-4.78542 13.1752 0 0 0 -0.0376188 0.999292 
-4.78044 13.1748 0 0 0 -0.0395834 0.999216 
-4.77545 13.1744 0 0 0 -0.0430174 0.999074 
-4.77048 13.1739 0 0 0 -0.0466834 0.99891 
-4.7655 13.1734 0 0 0 -0.0508448 0.998707 
-4.76053 13.1729 0 0 0 -0.0553811 0.998465 
-4.75556 13.1723 0 0 0 -0.0604146 0.998173 
-4.7506 13.1717 0 0 0 -0.0659455 0.997823 
-4.74565 13.171 0 0 0 -0.0721974 0.99739 
-4.7407 13.1703 0 0 0 -0.0791003 0.996867 
-4.73577 13.1694 0 0 0 -0.0865205 0.99625 
-4.73085 13.1685 0 0 0 -0.0947963 0.995497 
-4.72595 13.1675 0 0 0 -0.103969 0.994581 
-4.72107 13.1665 0 0 0 -0.11392 0.99349 
-4.71621 13.1653 0 0 0 -0.120126 0.992759 
-4.71136 13.1641 0 0 0 -0.121243 0.992623 
-4.70651 13.1629 0 0 0 -0.121243 0.992623 
-4.70165 13.1617 0 0 0 -0.121272 0.992619 
-4.6968 13.1605 0 0 0 -0.121155 0.992634 
-4.69195 13.1593 0 0 0 -0.121125 0.992637 
-4.68709 13.1581 0 0 0 -0.121125 0.992637 
-4.68224 13.1569 0 0 0 -0.121125 0.992637 
-4.67739 13.1557 0 0 0 -0.121361 0.992608 
-4.67253 13.1545 0 0 0 -0.122124 0.992515 
-4.66769 13.1532 0 0 0 -0.123388 0.992359 
-4.66284 13.152 0 0 0 -0.124504 0.992219 
-4.658 13.1508 0 0 0 -0.125503 0.992093 
-4.65315 13.1495 0 0 0 -0.126766 0.991933 
-4.64832 13.1482 0 0 0 -0.127882 0.991789 
-4.64348 13.147 0 0 0 -0.128997 0.991645 
-4.63865 13.1457 0 0 0 -0.131406 0.991329 
-4.63383 13.1444 0 0 0 -0.135778 0.990739 
-4.62902 13.143 0 0 0 -0.140793 0.990039 
-4.62422 13.1416 0 0 0 -0.14534 0.989382 
-4.61944 13.1401 0 0 0 -0.149388 0.988779 
-4.61467 13.1386 0 0 0 -0.152822 0.988254 
-4.60991 13.1371 0 0 0 -0.156103 0.987741 
-4.60516 13.1355 0 0 0 -0.156066 0.987747 
-4.6004 13.134 0 0 0 -0.15103 0.988529 
-4.59561 13.1326 0 0 0 -0.143698 0.989622 
-4.59081 13.1312 0 0 0 -0.135778 0.990739 
-4.58598 13.1299 0 0 0 -0.127531 0.991835 
-4.58114 13.1286 0 0 0 -0.119009 0.992893 
-4.57627 13.1275 0 0 0 -0.110301 0.993898 
-4.57138 13.1265 0 0 0 -0.101611 0.994824 
-4.56647 13.1255 0 0 0 -0.0962741 0.995355 
-4.56156 13.1245 0 0 0 -0.097132 0.995272 
